ID,y
3612,110.03194
3614,98.22605
3615,95.47594
3617,100.518166
3618,111.68349
3619,111.06196
3620,108.41837
3621,96.42399
3625,104.99296
3626,102.88291
3630,102.99881
3631,106.21443
3632,96.39184
3633,93.22209
3634,109.632576
3637,98.31583
3639,93.756
3640,108.519005
3641,93.346275
3644,111.92354
3645,99.05653
3646,93.57341
3647,91.74347
3648,110.27869
3653,112.88758
3654,100.35249
3655,109.484
3659,102.18336
3660,97.48518
3662,106.926506
3666,101.331436
3668,99.63914
3671,99.6015
3673,94.679214
3674,105.281525
3675,96.895164
3681,94.1512
3682,113.61593
3686,104.96622
3687,94.01376
3692,79.1169
3695,109.83339
3696,98.442184
3699,109.33351
3705,117.619576
3707,80.46362
3708,95.8425
3709,111.9533
3710,98.08194
3712,97.28773
3715,113.3495
3716,95.54348
3720,103.53922
3722,80.46362
3726,92.06479
3728,98.12759
3729,113.64145
3731,103.96562
3735,109.90838
3736,100.13156
3739,102.69464
3741,111.092094
3743,106.77204
3744,96.02026
3745,113.929794
3746,103.11266
3751,97.85737
3753,95.723915
3760,111.87842
3761,97.183525
3762,107.69714
3763,94.23453
3765,93.19021
3768,110.08188
3769,94.53546
3770,94.5205
3773,111.5103
3774,100.5525
3776,96.29082
3778,94.75491
3779,109.36393
3780,95.54418
3781,101.47611
3782,104.007454
3783,110.20405
3784,102.3653
3786,92.46814
3789,103.07727
3790,98.29731
3793,110.055725
3795,112.82614
3797,95.97885
3798,117.8772
3800,108.61854
3804,100.066765
3810,100.4987
3815,112.92319
3816,100.066765
3818,105.57048
3824,110.11092
3828,102.310844
3830,109.4757
3831,96.35723
3832,78.15817
3834,113.651535
3835,96.18616
3836,108.14691
3838,96.21534
3839,116.840866
3840,110.26113
3845,94.470085
3846,109.40769
3847,96.206184
3849,77.41697
3853,107.290665
3855,106.68864
3856,97.370804
3864,84.4958
3865,98.96679
3866,112.389275
3867,105.311066
3868,108.61854
3869,95.51546
3871,96.42866
3875,110.29366
3876,98.32875
3878,92.37369
3879,111.00659
3881,108.61854
3883,104.107574
3884,95.918274
3886,111.57592
3890,101.446175
3893,107.93878
3897,101.29502
3901,95.7617
3902,105.83064
3913,106.61305
3914,94.00519
3916,93.69776
3917,111.57534
3924,102.06558
3925,94.60576
3928,95.60249
3929,113.004555
3932,94.479546
3933,108.1667
3934,79.127785
3935,94.01355
3936,97.523735
3937,108.16542
3938,90.097595
3939,101.80558
3943,91.56542
3944,110.39831
3945,111.24185
3946,100.422165
3947,108.58818
3948,95.650116
3949,110.80373
3950,95.66134
3951,103.52708
3952,93.075584
3953,100.00049
3961,115.11107
3962,92.888306
3966,97.73777
3967,108.11414
3968,101.749245
3969,111.43818
3970,101.70606
3971,100.23448
3973,98.68437
3974,111.336914
3975,113.948685
3977,94.78754
3979,104.07799
3985,105.211296
3986,108.87104
3988,101.9066
3991,94.08491
3992,105.37457
3993,104.13768
3994,98.04986
3995,114.10709
4005,102.83638
4007,97.7097
4008,109.642944
4009,98.5366
4010,106.99728
4011,79.649185
4012,95.39834
4013,101.74592
4015,103.44017
4016,104.93189
4018,101.51382
4025,95.43633
4026,102.47387
4028,108.514915
4029,97.430336
4031,97.58336
4032,111.70807
4033,97.87567
4034,107.177864
4037,102.362175
4038,104.97072
4039,95.197105
4041,96.50188
4042,103.50223
4043,96.355774
4044,108.1667
4045,91.84719
4046,107.320435
4047,96.010506
4048,101.57378
4049,104.379776
4051,93.28903
4052,113.126816
4058,103.54965
4062,113.42503
4064,106.134285
4067,97.65091
4068,77.69351
4070,100.9894
4072,119.05631
4074,110.91625
4075,96.2265
4076,110.09829
4077,96.111946
4078,103.98822
4080,108.1667
4082,100.83694
4085,92.69421
4086,100.91211
4088,102.47387
4089,98.83219
4092,77.19033
4094,100.587265
4095,110.01033
4096,100.081184
4097,109.91141
4102,103.23047
4105,105.82371
4107,110.92415
4111,101.59719
4112,103.9433
4113,94.2291
4114,106.72076
4115,94.976494
4116,108.74595
4117,97.296936
4118,94.784874
4119,108.69997
4120,94.93295
4122,79.76578
4125,93.29063
4126,111.28316
4129,109.99527
4134,107.96881
4137,92.93139
4141,99.73799
4142,99.41213
4144,99.18322
4145,102.06558
4146,105.62753
4150,97.968704
4151,79.544914
4154,97.65091
4156,92.28586
4157,105.275734
4159,104.93189
4160,94.985115
4161,108.7559
4168,95.61403
4171,108.01814
4172,110.14697
4173,98.04005
4175,92.45878
4176,108.1667
4177,99.18322
4178,101.70391
4179,104.37284
4181,104.487335
4183,97.430336
4184,108.68601
4185,92.16758
4186,111.09748
4188,103.1762
4190,111.97913
4192,92.895134
4193,105.48433
4194,110.3624
4195,104.90209
4196,78.278564
4202,98.00018
4203,99.45178
4208,90.526505
4209,111.63029
4210,99.96153
4211,105.947975
4212,117.29733
4214,105.66753
4215,95.077446
4216,103.75578
4217,92.73027
4219,92.95917
4222,108.16542
4224,77.61025
4231,106.42308
4232,97.430336
4234,102.00815
4236,99.18322
4237,104.81111
4240,97.054405
4242,99.35143
4243,92.92699
4247,92.60788
4248,115.63045
4249,100.304596
4254,105.76164
4263,92.99469
4265,112.58594
4267,108.71674
4268,110.377235
4271,108.12504
4272,99.00106
4273,108.14605
4274,95.61251
4276,93.04936
4278,99.19377
4280,95.88226
4281,111.116104
4283,101.439835
4284,110.28054
4285,110.20194
4286,106.71915
4287,98.57072
4288,117.83715
4289,94.42548
4290,88.14003
4293,94.31958
4296,110.842064
4297,94.11087
4299,94.5561
4303,108.09806
4310,101.37212
4312,104.13486
4318,105.433014
4320,105.09221
4322,99.069176
4323,113.443306
4325,106.22675
4326,111.18712
4328,110.44366
4330,108.21704
4332,111.93679
4333,101.40706
4335,98.42942
4336,100.80485
4338,104.9099
4341,95.3803
4342,105.78372
4344,103.7276
4347,95.20562
4348,105.6948
4351,106.77186
4352,96.16483
4353,99.031715
4355,105.53585
4356,92.69421
4359,104.68866
4360,97.59431
4361,96.97092
4364,100.03083
4365,103.554886
4368,99.5087
4372,93.27523
4374,92.42674
4376,93.92818
4377,112.102646
4380,93.98866
4383,104.53736
4384,94.80863
4385,99.03643
4389,96.5964
4391,93.59082
4392,106.05935
4393,90.811745
4395,95.62141
4396,110.38152
4398,111.22147
4399,109.700775
4401,90.41773
4406,100.94566
4408,105.84187
4412,105.6948
4415,101.31143
4418,105.866394
4419,92.42674
4420,77.69351
4422,109.916176
4423,92.42674
4425,96.59947
4428,100.64143
4431,108.925354
4434,104.653885
4436,96.75418
4437,111.27414
4439,116.979836
4440,98.87545
4441,109.59557
4444,100.455925
4445,105.66753
4446,93.717
4447,111.01379
4452,110.169
4456,106.493546
4457,93.13916
4458,98.64582
4460,92.69421
4461,116.66977
4462,97.16745
4465,103.81652
4466,102.45319
4468,98.3146
4469,108.13584
4472,108.22233
4475,93.51227
4478,96.69873
4479,111.59859
4480,94.36383
4483,79.75714
4484,94.94532
4485,108.08171
4486,101.70606
4488,100.40211
4489,111.845604
4490,96.00634
4491,99.2645
4492,94.096535
4493,106.328865
4494,96.21587
4495,99.76991
4498,77.50381
4499,92.15738
4500,103.6512
4503,106.38439
4505,103.26558
4506,96.83152
4507,94.065216
4508,105.433014
4510,110.15237
4511,91.35541
4513,103.03431
4516,81.078926
4519,93.49213
4521,107.025665
4531,92.43322
4532,77.714806
4533,104.24482
4534,104.280556
4536,105.433014
4537,93.13916
4539,95.74691
4542,103.99095
4545,93.656654
4549,91.20507
4551,98.58321
4554,101.82967
4556,106.976425
4559,111.89249
4561,111.6938
4562,108.13754
4566,111.19492
4569,93.62542
4570,110.38152
4573,94.22693
4574,103.230064
4575,98.15546
4577,92.55327
4578,109.59348
4580,99.51009
4582,99.90736
4583,109.916176
4585,95.18496
4587,105.433014
4595,92.7957
4596,105.49963
4601,100.929756
4602,110.00979
4603,93.542305
4605,101.3764
4606,97.287445
4607,110.96787
4608,94.17651
4610,95.54171
4613,109.094955
4617,95.97256
4618,111.334816
4619,91.73037
4620,95.62147
4622,97.11455
4625,92.69421
4626,105.433014
4627,95.56822
4629,83.93953
4631,90.05185
4633,105.433014
4634,111.47303
4635,95.01152
4639,97.91415
4640,106.163925
4642,105.44573
4644,98.81861
4646,105.433014
4647,99.36928
4648,79.73206
4649,93.32079
4650,110.60546
4655,91.20507
4660,94.941986
4661,112.42137
4662,91.62989
4663,112.55261
4665,97.35485
4666,111.257416
4667,105.00132
4668,93.49839
4670,94.23469
4671,102.85027
4672,99.855865
4673,106.11318
4675,108.508385
4676,95.19461
4677,110.78447
4680,97.31262
4682,96.54562
4683,107.78383
4685,105.6948
4686,93.36785
4688,109.84654
4690,102.51891
4692,108.96415
4693,93.75907
4697,91.20108
4700,106.30882
4702,108.30198
4707,117.4094
4708,92.37191
4710,82.93851
4716,104.360214
4717,96.342064
4718,94.86365
4720,95.78888
4721,79.850716
4723,97.94961
4726,110.99026
4727,91.28125
4729,96.796036
4731,98.2057
4732,106.35401
4735,105.18948
4736,106.43507
4737,93.527756
4738,108.287415
4739,111.90403
4744,106.55291
4747,95.403694
4749,108.31785
4750,92.37191
4752,110.39831
4755,101.78711
4756,106.9305
4757,111.3868
4758,95.04875
4759,106.68037
4763,97.353134
4764,107.197914
4765,95.31471
4766,93.895386
4767,100.035866
4769,111.255585
4770,96.25032
4771,79.92455
4772,104.80695
4774,110.3624
4776,102.211235
4777,107.42205
4778,102.037766
4780,95.5093
4784,96.378975
4786,103.52718
4787,77.69351
4788,96.12395
4789,110.39831
4791,105.43682
4792,95.062355
4795,109.4277
4796,90.002266
4803,92.97035
4805,92.464035
4807,94.65278
4809,97.23932
4816,92.690834
4817,81.49709
4818,90.486
4820,94.911644
4821,105.29374
4823,110.1912
4824,97.79164
4825,113.10039
4829,94.64398
4830,98.00018
4831,110.27339
4833,104.16114
4836,92.68725
4837,109.84654
4838,93.78656
4840,96.596405
4841,80.47215
4842,89.94883
4843,109.00362
4844,93.982796
4849,108.17514
4851,99.60843
4852,94.86793
4858,93.64382
4860,98.00018
4863,110.90999
4864,96.82437
4865,110.58985
4867,97.40668
4868,97.01124
4869,109.44268
4873,93.13296
4875,102.62518
4876,109.73375
4877,98.43047
4878,109.98618
4880,77.355125
4886,112.660095
4888,107.518684
4889,93.01139
4890,108.535286
4893,96.493904
4895,96.27027
4896,102.25449
4899,94.0571
4901,100.20511
4902,110.5068
4903,96.307
4904,110.39831
4910,93.1328
4912,92.23147
4915,96.87785
4916,107.16297
4917,100.64773
4920,104.80695
4927,105.66922
4928,95.53918
4931,107.3541
4934,93.13748
4936,95.127556
4939,109.01828
4942,111.31089
4943,97.174385
4944,106.04696
4945,96.649574
4947,107.74762
4948,91.18639
4951,94.15272
4952,110.39831
4953,93.928925
4956,96.307
4957,114.614105
4958,102.036606
4960,95.994255
4968,94.399895
4969,104.162575
4971,108.33555
4973,110.809265
4975,111.37941
4976,96.12017
4978,94.716866
4979,98.11725
4982,97.326416
4983,101.30794
4984,98.725136
4985,117.4094
4986,103.28056
4987,114.50418
4988,100.02733
4994,97.56527
4995,93.7145
5002,81.097946
5004,94.42995
5005,104.112854
5006,98.7315
5007,106.99903
5009,110.411224
5011,110.809265
5014,104.968124
5015,104.20815
5018,97.95642
5019,112.06348
5020,93.52213
5021,104.15546
5022,93.204796
5023,99.713844
5025,97.03746
5032,103.87279
5034,91.62724
5036,92.37627
5038,95.52702
5039,110.42604
5046,98.9305
5049,112.06348
5051,92.07156
5052,93.15485
5053,110.3624
5054,96.764946
5055,92.736946
5057,93.10745
5059,94.57028
5062,99.99204
5063,111.9403
5065,112.61413
5069,94.85008
5071,98.73437
5074,107.93908
5075,93.420494
5076,93.29994
5077,77.69351
5079,106.0444
5080,96.39007
5081,109.84654
5083,104.69195
5088,108.00549
5089,94.40553
5093,100.178154
5094,104.27527
5095,95.07015
5099,105.80334
5101,111.29608
5103,104.7373
5104,94.49933
5105,104.40189
5107,93.676125
5108,105.156784
5109,95.36872
5111,97.39501
5112,110.539665
5113,98.95291
5114,102.52947
5115,94.97458
5118,93.143295
5122,96.764946
5123,80.78142
5125,94.00326
5127,106.74438
5128,98.349106
5129,115.01881
5132,98.7315
5134,110.0526
5135,95.67847
5137,108.83324
5142,94.42395
5143,102.17202
5144,93.769005
5148,94.55616
5149,92.876465
5150,102.06558
5154,77.69351
5155,96.794304
5159,94.01648
5164,95.38657
5165,116.53623
5166,90.76316
5167,105.87781
5169,107.50763
5171,90.24922
5172,110.26766
5176,96.31478
5184,104.796486
5185,106.281044
5186,104.1936
5188,103.26742
5189,105.21281
5190,96.989265
5191,116.53623
5193,109.99527
5196,93.13474
5199,80.97368
5200,108.57738
5203,97.36871
5204,111.59489
5205,97.83905
5207,97.09453
5208,99.147865
5212,97.64288
5214,95.93196
5218,97.60863
5220,99.5564
5222,92.76389
5224,95.45255
5225,104.74669
5227,109.992905
5229,107.2619
5232,93.7613
5233,119.82014
5234,103.158775
5237,110.241035
5239,110.934265
5240,94.351906
5241,113.865616
5244,93.68042
5248,110.661896
5251,91.75949
5253,92.46666
5255,97.21205
5256,97.048416
5257,92.638145
5259,98.277534
5260,107.313225
5266,93.623726
5268,97.97391
5275,109.84654
5276,103.02141
5277,95.8726
5279,95.207726
5280,108.52175
5281,91.98442
5283,104.41371
5284,79.982605
5285,93.599205
5286,103.00874
5287,98.414665
5289,91.589165
5290,109.99527
5292,109.522285
5293,98.67494
5294,103.82507
5297,93.58905
5299,98.74263
5302,93.59581
5305,79.64383
5306,95.17449
5308,102.17761
5309,95.801125
5310,118.4025
5312,110.12535
5316,107.50101
5317,97.58684
5319,80.78142
5320,96.922165
5323,97.57194
5329,100.03593
5331,109.459305
5334,106.24587
5336,110.823814
5338,103.86067
5341,105.79321
5345,94.782616
5348,98.041794
5349,113.005714
5355,109.41864
5356,97.20778
5360,109.39503
5362,104.70548
5364,105.414276
5366,104.995995
5367,96.76288
5368,93.104355
5370,96.41991
5371,77.69351
5373,106.30304
5375,110.241035
5376,96.88551
5378,105.68327
5379,103.19772
5383,95.203804
5384,100.760475
5389,112.87197
5391,78.42119
5393,111.26567
5395,109.97879
5397,109.16153
5398,96.40144
5399,114.254974
5401,119.059235
5402,97.125725
5403,113.38944
5404,96.00539
5407,78.278564
5408,93.78142
5413,110.43128
5414,100.31948
5417,97.24125
5418,109.522285
5420,108.25166
5421,94.854935
5424,96.47548
5425,111.59489
5426,101.7011
5429,112.33634
5431,95.86485
5437,105.064606
5440,92.91251
5444,108.15515
5446,104.9862
5447,103.07533
5451,97.061264
5452,105.58344
5455,103.158775
5456,96.27761
5458,91.84759
5459,100.42232
5460,94.14316
5462,97.09073
5463,106.75527
5464,91.33228
5465,110.45398
5466,98.82593
5467,104.454285
5468,106.41333
5469,111.4934
5472,94.34192
5474,94.74394
5475,94.02006
5476,96.39914
5479,107.32271
5480,113.126816
5482,106.97731
5485,92.071075
5486,119.059235
5488,79.670715
5495,107.2619
5496,101.66181
5497,111.99395
5499,109.920715
5503,92.154305
5504,94.37828
5507,98.04005
5509,104.826904
5511,94.40703
5512,109.017
5516,110.511406
5517,94.751396
5518,104.24391
5521,94.49359
5522,106.41348
5527,102.76046
5528,97.36858
5529,105.21281
5532,103.90046
5533,105.63559
5535,104.962296
5536,101.18399
5540,94.20526
5547,93.572296
5548,111.07659
5550,77.50936
5551,95.71871
5554,109.76101
5555,95.69236
5559,109.27043
5560,90.50399
5561,109.58983
5562,97.940094
5563,110.33818
5565,82.68362
5566,100.73341
5567,103.37613
5568,94.89596
5572,97.132965
5574,95.42714
5576,100.78669
5579,111.50724
5580,84.94431
5581,90.85428
5583,95.727165
5584,109.91966
5586,109.467285
5587,94.81945
5589,103.36719
5591,106.9958
5592,95.92408
5593,106.66894
5594,96.10417
5595,85.77175
5596,109.84654
5597,104.468834
5598,116.331825
5599,96.635025
5602,113.93346
5603,96.10417
5605,94.30215
5607,94.46182
5608,94.995
5609,94.929726
5610,94.976494
5612,95.28351
5613,105.21281
5614,95.52791
5616,94.780846
5621,94.78365
5623,98.132484
5628,113.60711
5629,96.38162
5631,113.288086
5633,100.021416
5638,103.24813
5639,95.56451
5640,99.782906
5645,98.16873
5646,80.33921
5649,95.491806
5653,103.499695
5655,115.167725
5656,94.62127
5658,95.0745
5662,117.64034
5663,92.175896
5667,93.565765
5670,96.635025
5671,103.061424
5672,95.84141
5673,104.928474
5674,92.628426
5675,103.67639
5676,94.27051
5679,113.126816
5683,108.87197
5687,95.84172
5688,77.12356
5690,99.12362
5691,112.765564
5692,97.1458
5693,108.520355
5694,94.007614
5697,108.48882
5698,93.11038
5699,111.336914
5704,96.470695
5707,113.126816
5709,97.43387
5710,92.217514
5714,94.49688
5718,94.65747
5721,94.97638
5723,94.81089
5724,112.41871
5725,92.37191
5726,102.496826
5729,99.16264
5730,104.24391
5731,97.20296
5733,77.27402
5736,93.26062
5741,112.91775
5745,110.6681
5747,94.73471
5748,112.38199
5750,112.61546
5751,108.06738
5752,96.0428
5754,95.17999
5755,95.20829
5757,101.52917
5758,116.24982
5760,108.246704
5762,105.26183
5766,106.76246
5768,97.06525
5769,118.67903
5770,99.68927
5771,110.77716
5772,92.17836
5773,101.92445
5774,96.2883
5776,94.51613
5777,111.336914
5778,94.4583
5780,110.42604
5782,92.46538
5783,77.738205
5784,98.03383
5786,95.81808
5788,93.86638
5789,98.957504
5790,94.75038
5791,107.15518
5793,99.88764
5794,96.93267
5796,117.71947
5797,95.40461
5801,96.84569
5803,95.84172
5804,104.14317
5805,95.21701
5806,77.28835
5808,109.34987
5813,94.87975
5815,97.3832
5816,106.75197
5822,98.52456
5823,111.30319
5825,107.427086
5827,109.65736
5829,103.11272
5830,98.02608
5831,96.20868
5832,97.25938
5833,109.34987
5837,114.4441
5838,91.9319
5839,95.89403
5842,99.782906
5844,108.39997
5845,95.93906
5846,107.199905
5848,77.470345
5850,108.59095
5851,92.780785
5853,97.06525
5854,105.701935
5858,99.782906
5860,112.30527
5864,104.07863
5866,96.1117
5867,113.126816
5868,95.64814
5869,111.66269
5870,92.9508
5871,109.1487
5874,115.478294
5876,110.29874
5877,90.27966
5878,95.22648
5879,111.98565
5880,100.93295
5884,92.56185
5886,110.754456
5890,99.86623
5896,96.50654
5897,105.28439
5898,97.06525
5901,104.81586
5903,110.3624
5906,94.976494
5908,113.126816
5909,92.600235
5910,105.21281
5911,92.467255
5912,105.38257
5914,115.478294
5919,110.809265
5924,96.30108
5926,94.70959
5929,103.89102
5930,99.7962
5932,92.3794
5933,111.24366
5934,93.502556
5935,110.0203
5936,94.07448
5937,110.104645
5938,95.95045
5939,106.006935
5942,100.54836
5943,92.60415
5944,100.086334
5946,110.80373
5951,93.93918
5953,103.645615
5954,95.18631
5957,105.80417
5961,102.092804
5962,101.74592
5964,78.979454
5965,98.25447
5968,114.39739
5969,94.91895
5974,94.51494
5975,95.395
5978,80.40538
5981,104.24391
5982,94.557365
5983,100.614105
5989,106.415085
5991,92.663635
5992,99.266136
5995,100.16651
5996,105.516754
5997,110.81891
5998,95.88288
5999,76.256546
6001,110.60322
6002,94.39074
6003,97.684875
6004,95.18631
6006,105.96742
6007,94.24327
6011,100.90913
6012,110.26372
6014,92.467255
6015,105.37855
6016,94.546196
6017,111.31074
6018,97.06525
6024,94.25335
6025,104.234116
6026,112.16164
6028,107.76548
6029,77.11808
6030,98.95264
6036,114.39739
6040,95.21701
6041,110.710945
6042,93.72069
6044,97.17574
6045,107.15518
6047,103.68916
6048,99.24911
6049,95.48489
6051,116.331825
6052,98.52403
6053,90.486
6054,108.62322
6058,97.676834
6059,98.25126
6062,96.92832
6063,117.707016
6064,107.078384
6065,95.21701
6067,101.67972
6068,110.74355
6070,105.19909
6071,109.35345
6072,110.754456
6080,110.754456
6081,93.516106
6084,103.970436
6087,93.22661
6089,104.12026
6092,110.754456
6094,94.15226
6095,109.84654
6097,111.28562
6100,100.51559
6104,110.12057
6105,95.9161
6106,102.11892
6107,81.39708
6108,95.61743
6109,110.754456
6110,93.74789
6114,110.754456
6116,94.1922
6117,97.57496
6118,93.55924
6123,78.696976
6125,110.3624
6128,102.631165
6130,104.0747
6132,105.17856
6137,79.194466
6139,111.409546
6140,96.32937
6141,110.40942
6142,105.31945
6144,103.15835
6145,94.95211
6146,97.314026
6149,92.389496
6156,94.11921
6159,112.28118
6160,96.32937
6162,104.54743
6164,101.30533
6165,92.3346
6168,78.35312
6169,109.34987
6170,98.34501
6171,105.675385
6172,92.020164
6173,107.12043
6176,99.053505
6177,93.12069
6178,95.5143
6180,95.766754
6181,106.91085
6182,96.17442
6185,93.317856
6186,110.3375
6188,107.171
6189,97.02854
6192,103.970436
6193,93.0101
6194,107.15518
6195,99.04611
6196,118.65558
6197,93.4462
6201,109.39276
6202,94.80403
6203,94.37863
6204,95.73537
6207,117.3458
6209,97.1369
6210,97.35304
6211,111.704506
6213,111.277115
6216,92.2277
6217,92.87337
6219,95.28351
6222,77.28835
6223,109.70037
6235,98.0462
6240,98.11522
6242,93.95728
6247,92.628426
6251,110.983475
6254,112.918724
6255,93.21342
6260,104.82574
6261,93.59409
6262,100.229126
6264,114.23227
6269,109.637634
6271,100.71316
6275,110.44783
6276,92.69154
6278,104.98502
6279,110.93382
6281,114.132225
6284,92.17096
6286,97.204155
6287,77.59828
6288,94.348854
6292,97.8716
6293,95.65014
6295,97.75754
6298,105.49558
6300,108.24069
6304,106.78675
6308,104.88965
6310,94.46768
6312,110.754456
6320,97.20296
6324,92.955284
6325,108.56851
6330,102.99582
6336,108.71412
6340,103.545746
6341,98.0462
6342,105.105484
6344,97.612785
6345,106.054634
6347,111.07659
6348,96.25924
6349,105.49558
6351,77.62674
6353,108.24777
6354,95.34095
6357,92.649956
6358,100.30854
6360,103.092926
6363,113.60711
6364,91.34086
6368,110.14633
6370,95.026535
6371,95.48735
6377,101.607925
6379,96.49856
6381,93.32147
6382,77.62674
6383,110.97825
6388,110.22112
6390,107.05616
6392,103.11272
6393,99.42079
6395,91.16989
6398,105.68011
6401,77.28835
6402,95.19378
6403,108.943016
6405,97.08821
6406,90.71622
6407,111.336914
6409,105.566185
6411,92.44179
6413,95.12705
6416,97.00326
6417,104.75058
6418,93.23035
6419,118.74335
6420,106.68207
6426,104.30253
6429,97.17165
6430,94.79508
6431,108.943016
6432,96.98867
6434,99.79787
6437,111.99482
6438,93.66966
6439,104.05728
6440,92.92134
6441,94.302704
6442,108.62387
6443,97.49016
6445,94.71756
6448,113.126816
6450,105.865776
6453,97.21228
6455,103.18745
6457,96.38119
6458,98.77566
6461,96.78997
6464,111.26519
6467,96.80329
6469,103.16414
6470,80.07512
6471,97.632614
6473,107.85053
6474,93.26963
6479,95.5126
6481,100.142654
6484,110.183205
6495,90.374535
6496,106.5825
6505,105.75599
6506,91.680504
6508,98.82172
6509,93.75262
6510,107.35082
6512,107.09032
6513,96.34656
6514,107.20246
6515,91.42804
6519,94.40897
6521,98.49677
6523,77.85731
6525,102.70964
6526,97.45168
6528,93.20066
6529,99.04244
6531,109.631
6533,102.06558
6534,93.0888
6535,110.753426
6536,93.4432
6537,113.18708
6540,92.530876
6541,110.97825
6547,104.79207
6548,100.37498
6551,109.52796
6553,105.66526
6555,103.880974
6556,97.65667
6561,77.71043
6564,94.30971
6565,110.753426
6568,98.24941
6569,108.62387
6573,102.13423
6574,96.91073
6577,112.246506
6579,113.60711
6581,95.481636
6582,109.70893
6585,103.975395
6586,93.82275
6589,107.1333
6590,77.06681
6593,101.67461
6594,110.0408
6595,89.9962
6599,94.46318
6600,94.10627
6601,110.57105
6602,91.34086
6603,113.126816
6604,97.177925
6607,107.943275
6608,111.52533
6609,93.628044
6611,94.94475
6613,108.62387
6614,97.25829
6616,96.1669
6617,108.62387
6618,95.06217
6619,102.8529
6621,103.880974
6627,102.65779
6629,111.54995
6631,77.470345
6634,95.404
6636,96.21891
6638,98.24941
6639,108.62387
6641,111.30319
6642,99.60058
6651,116.08185
6654,77.80374
6657,96.14303
6663,94.70571
6665,102.38184
6666,97.08521
6668,94.755615
6669,103.970436
6670,98.42753
6671,101.350006
6673,96.96303
6675,95.83502
6676,77.62674
6677,94.069756
6679,95.67043
6680,107.75057
6681,107.35082
6685,107.15518
6688,94.886894
6689,89.548065
6690,96.10357
6692,108.62387
6693,92.872925
6694,95.23152
6698,118.74335
6699,93.627495
6700,107.17851
6701,96.38119
6702,113.36393
6704,89.548065
6707,105.89705
6712,110.26045
6713,91.82388
6715,108.14563
6721,105.19466
6722,95.28351
6723,109.83077
6724,93.26025
6725,118.74335
6731,109.99649
6735,89.45629
6736,105.12172
6737,107.2182
6738,98.54091
6739,100.6237
6741,101.4467
6743,98.36151
6745,94.755615
6747,108.397644
6749,92.093605
6750,108.02598
6751,114.77331
6752,106.295296
6753,108.62387
6755,107.14227
6756,93.01849
6757,103.13317
6759,110.30205
6761,92.55591
6763,97.632614
6764,118.67903
6765,100.09245
6766,112.78344
6768,105.96742
6771,89.548065
6773,93.511826
6774,98.99466
6778,108.700645
6779,95.97866
6781,96.29134
6784,106.30835
6786,100.15434
6787,96.14483
6790,98.562294
6793,103.395096
6795,108.62387
6798,110.793335
6806,95.9201
6807,95.547104
6810,94.34581
6815,101.43525
6816,91.67661
6817,97.40481
6818,92.60877
6819,103.68916
6820,97.48068
6822,94.30398
6823,116.331825
6824,109.32098
6825,94.34089
6828,77.527885
6829,114.233864
6831,102.550766
6832,94.005455
6833,112.41626
6834,96.20821
6836,105.0677
6837,110.809265
6838,94.16282
6840,100.33434
6843,92.721565
6845,92.5549
6846,96.49843
6847,110.77658
6851,101.77226
6852,97.31435
6853,102.38321
6858,105.24251
6861,110.69863
6863,110.57105
6864,78.278564
6865,96.70013
6866,110.241035
6867,102.88684
6868,102.698395
6869,93.477844
6870,109.32098
6874,100.486824
6875,95.22482
6877,105.96742
6878,99.07886
6880,93.85803
6883,103.663055
6884,94.47768
6886,94.96167
6890,99.71002
6893,103.95752
6894,90.70637
6899,105.96742
6900,93.88211
6904,93.09414
6905,108.49057
6906,94.98123
6910,94.70511
6912,103.116394
6913,112.74213
6920,92.83958
6922,96.612335
6923,108.62387
6926,95.734795
6927,102.91141
6928,92.47563
6931,116.5185
6933,91.691734
6936,91.20856
6937,109.84654
6939,94.61313
6941,101.15836
6942,105.28997
6943,92.15242
6944,102.18371
6945,91.230125
6946,104.59714
6947,117.71947
6949,109.540245
6951,106.63559
6953,103.4337
6954,93.659256
6955,105.78318
6963,109.44249
6964,94.81161
6966,100.24356
6968,93.66749
6970,106.91085
6972,108.305984
6976,107.27601
6978,110.241035
6981,96.01332
6985,109.039505
6986,95.044815
6987,109.849045
6989,100.84743
6991,116.331825
6993,112.33018
6994,96.53804
6995,107.8272
6996,93.33121
6997,112.04183
6998,81.09128
7001,107.76471
7003,110.16226
7006,90.837036
7008,92.039894
7010,90.99821
7011,97.944695
7012,93.700676
7013,93.87532
7014,108.4875
7017,101.33001
7018,93.69794
7019,91.13267
7023,91.91314
7024,102.438065
7025,93.447334
7026,109.15774
7027,92.519615
7028,114.423515
7030,108.62387
7031,98.24545
7033,104.80939
7036,94.27798
7037,94.750565
7039,93.99262
7044,94.17244
7045,110.809265
7046,105.52974
7049,94.208084
7050,92.28136
7051,106.91085
7054,108.78521
7055,94.02705
7057,91.64994
7060,105.96742
7061,97.06525
7063,93.54289
7064,109.87119
7067,93.85803
7071,100.268234
7074,105.9197
7075,92.74204
7078,110.809265
7079,89.75178
7080,101.96672
7081,96.98538
7082,110.3624
7083,96.039734
7085,91.737625
7092,103.65544
7094,91.89086
7100,92.422
7101,103.41134
7102,110.241035
7104,110.30268
7105,97.06525
7106,97.11407
7107,100.30774
7108,77.196976
7109,91.852005
7110,109.84654
7112,95.00267
7113,107.35082
7114,104.48707
7116,110.39831
7117,100.23585
7118,98.49647
7120,92.853424
7121,103.16521
